Hisp.id,Hisp.display-label,Sex.id,Sex.display-label,Year.id,Year.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US36,36,New York,5630640,1377701,61999,759177,10869
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US36,36,New York,5628767,1388302,62469,779936,11151
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US36,36,New York,5617952,1398063,62876,797936,11444
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US36,36,New York,11565610,2977216,130313,1565778,22754
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US36,36,New York,11565612,2977216,130313,1565778,22754
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US36,36,New York,11556617,2981305,130445,1575885,23050
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US36,36,New York,11543569,2999814,131324,1618539,23582
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US36,36,New York,11510937,3014462,132058,1657515,24119
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US36,36,New York,7271750,1946567,154356,838776,23850
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US36,36,New York,7271752,1946567,154356,838776,23850
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US36,36,New York,7272629,1950575,155020,844315,24145
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US36,36,New York,7286093,1964577,156475,866766,24608
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US36,36,New York,7285204,1974699,157660,888342,24986
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US36,36,New York,6959579,1679075,149690,780305,21951
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US36,36,New York,6959579,1679075,149690,780305,21951
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US36,36,New York,6962986,1683617,150165,785542,22247
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US36,36,New York,6987936,1700394,151724,806905,22727
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US36,36,New York,7001589,1715718,152910,825517,23220
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US36,36,New York,14231329,3625642,304046,1619081,45801
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US36,36,New York,14231331,3625642,304046,1619081,45801
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US36,36,New York,14235615,3634192,305185,1629857,46392
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US36,36,New York,14274029,3664971,308199,1673671,47335
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US36,36,New York,14286793,3690417,310570,1713859,48206
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US37,37,North Carolina,317468,37982,23299,5548,2945
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US37,37,North Carolina,317468,37982,23299,5548,2945
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US37,37,North Carolina,319127,38310,23430,5597,2959
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US37,37,North Carolina,329097,39865,23924,5866,3029
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US37,37,North Carolina,339669,41529,24558,6033,3038
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US37,37,North Carolina,367765,38359,27290,6038,3478
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US37,37,North Carolina,367765,38359,27290,6038,3478
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US37,37,North Carolina,370297,38749,27494,6093,3503
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US37,37,North Carolina,378564,40175,27919,6356,3545
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US37,37,North Carolina,388584,41850,28457,6526,3615
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US37,37,North Carolina,685233,76341,50589,11586,6423
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US37,37,North Carolina,685233,76341,50589,11586,6423
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US37,37,North Carolina,689424,77059,50924,11690,6462
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US37,37,North Carolina,707661,80040,51843,12222,6574
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US37,37,North Carolina,728253,83379,53015,12559,6653
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US37,37,North Carolina,3259038,1123656,84639,128388,5855
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US37,37,North Carolina,3259031,1123656,84639,128387,5855
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US37,37,North Carolina,3262309,1127068,84903,129421,5879
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US37,37,North Carolina,3282839,1141794,85835,135702,6070
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US37,37,North Carolina,3300727,1155824,86816,142003,6278
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US37,37,North Carolina,3104191,988990,77940,118231,5613
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US37,37,North Carolina,3104187,988990,77940,118231,5613
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US37,37,North Carolina,3110802,992871,78165,119334,5697
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US37,37,North Carolina,3126158,1005153,79040,124959,5843
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US37,37,North Carolina,3148552,1019497,79842,130786,6097
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US37,37,North Carolina,6363229,2112646,162579,246619,11468
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US37,37,North Carolina,6363218,2112646,162579,246618,11468
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US37,37,North Carolina,6373111,2119939,163068,248755,11576
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US37,37,North Carolina,6408997,2146947,164875,260661,11913
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US37,37,North Carolina,6449279,2175321,166658,272789,12375
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US37,37,North Carolina,3576506,1161638,107938,133936,8800
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US37,37,North Carolina,3576499,1161638,107938,133935,8800
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US37,37,North Carolina,3581436,1165378,108333,135018,8838
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US37,37,North Carolina,3611936,1181659,109759,141568,9099
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US37,37,North Carolina,3640396,1197353,111374,148036,9316
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US37,37,North Carolina,3471956,1027349,105230,124269,9091
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US37,37,North Carolina,3471952,1027349,105230,124269,9091
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US37,37,North Carolina,3481099,1031620,105659,125427,9200
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US37,37,North Carolina,3504722,1045328,106959,131315,9388
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US37,37,North Carolina,3537136,1061347,108299,137312,9712
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US37,37,North Carolina,7048462,2188987,213168,258205,17891
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US37,37,North Carolina,7048451,2188987,213168,258204,17891
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US37,37,North Carolina,7062535,2196998,213992,260445,18038
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US37,37,North Carolina,7116658,2226987,216718,272883,18487
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US37,37,North Carolina,7177532,2258700,219673,285348,19028
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US38,38,North Dakota,5297,326,936,140,56
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US38,38,North Dakota,5297,326,936,140,56
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US38,38,North Dakota,5333,344,948,141,58
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US38,38,North Dakota,5880,368,996,150,46
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US38,38,North Dakota,6761,408,1111,187,62
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US38,38,North Dakota,6126,384,958,135,49
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US38,38,North Dakota,6126,384,958,135,49
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US38,38,North Dakota,6161,390,955,135,47
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US38,38,North Dakota,6784,426,998,139,55
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US38,38,North Dakota,7942,477,1111,169,73
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US38,38,North Dakota,11423,710,1894,275,105
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US38,38,North Dakota,11423,710,1894,275,105
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US38,38,North Dakota,11494,734,1903,276,105
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US38,38,North Dakota,12664,794,1994,289,101
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US38,38,North Dakota,14703,885,2222,356,135
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US38,38,North Dakota,301283,4470,21179,4524,334
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US38,38,North Dakota,301283,4470,21179,4524,334
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US38,38,North Dakota,301855,4520,21261,4564,335
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US38,38,North Dakota,304826,4993,21696,4781,364
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US38,38,North Dakota,308860,5580,21972,5051,404
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US38,38,North Dakota,306638,6102,20298,4482,362
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US38,38,North Dakota,306638,6102,20298,4482,362
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US38,38,North Dakota,307477,6175,20379,4527,370
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US38,38,North Dakota,311763,6797,20726,4699,402
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US38,38,North Dakota,318157,7668,21087,5032,458
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US38,38,North Dakota,607921,10572,41477,9006,696
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US38,38,North Dakota,607921,10572,41477,9006,696
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US38,38,North Dakota,609332,10695,41640,9091,705
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US38,38,North Dakota,616589,11790,42422,9480,766
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US38,38,North Dakota,627017,13248,43059,10083,862
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US38,38,North Dakota,306580,4796,22115,4664,390
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US38,38,North Dakota,306580,4796,22115,4664,390
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US38,38,North Dakota,307188,4864,22209,4705,393
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US38,38,North Dakota,310706,5361,22692,4931,410
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US38,38,North Dakota,315621,5988,23083,5238,466
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US38,38,North Dakota,312764,6486,21256,4617,411
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US38,38,North Dakota,312764,6486,21256,4617,411
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US38,38,North Dakota,313638,6565,21334,4662,417
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US38,38,North Dakota,318547,7223,21724,4838,457
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US38,38,North Dakota,326099,8145,22198,5201,531
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US38,38,North Dakota,619344,11282,43371,9281,801
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US38,38,North Dakota,619344,11282,43371,9281,801
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US38,38,North Dakota,620826,11429,43543,9367,810
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US38,38,North Dakota,629253,12584,44416,9769,867
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US38,38,North Dakota,641720,14133,45281,10439,997
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US39,39,Ohio,148341,22183,7630,2882,1245
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US39,39,Ohio,148341,22183,7630,2882,1245
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US39,39,Ohio,149030,22342,7668,2914,1263
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US39,39,Ohio,153138,22990,7882,3019,1291
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US39,39,Ohio,157508,23629,8152,3104,1346
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US39,39,Ohio,159299,21009,8154,2857,1404
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US39,39,Ohio,159299,21009,8154,2857,1404
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US39,39,Ohio,160072,21162,8203,2893,1423
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US39,39,Ohio,164639,21918,8489,2988,1437
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US39,39,Ohio,169478,22660,8753,3083,1499
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US39,39,Ohio,307640,43192,15784,5739,2649
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US39,39,Ohio,307640,43192,15784,5739,2649
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US39,39,Ohio,309102,43504,15871,5807,2686
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US39,39,Ohio,317777,44908,16371,6007,2728
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US39,39,Ohio,326986,46289,16905,6187,2845
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US39,39,Ohio,4880377,792919,41210,121801,4430
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US39,39,Ohio,4880375,792919,41210,121801,4430
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US39,39,Ohio,4877897,794450,41255,122680,4469
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US39,39,Ohio,4866834,798430,41570,126159,4557
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US39,39,Ohio,4855177,801954,41760,129767,4607
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US39,39,Ohio,4673436,722163,38815,112900,4301
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US39,39,Ohio,4673436,722163,38815,112900,4301
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US39,39,Ohio,4672347,723844,38876,113759,4353
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US39,39,Ohio,4665351,728137,39199,117581,4447
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US39,39,Ohio,4658301,732842,39444,121630,4580
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US39,39,Ohio,9553813,1515082,80025,234701,8731
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US39,39,Ohio,9553811,1515082,80025,234701,8731
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US39,39,Ohio,9550244,1518294,80131,236439,8822
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US39,39,Ohio,9532185,1526567,80769,243740,9004
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US39,39,Ohio,9513478,1534796,81204,251397,9187
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US39,39,Ohio,5028718,815102,48840,124683,5675
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US39,39,Ohio,5028716,815102,48840,124683,5675
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US39,39,Ohio,5026927,816792,48923,125594,5732
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US39,39,Ohio,5019972,821420,49452,129178,5848
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US39,39,Ohio,5012685,825583,49912,132871,5953
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US39,39,Ohio,4832735,743172,46969,115757,5705
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US39,39,Ohio,4832735,743172,46969,115757,5705
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US39,39,Ohio,4832419,745006,47079,116652,5776
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US39,39,Ohio,4829990,750055,47688,120569,5884
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US39,39,Ohio,4827779,755502,48197,124713,6079
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US39,39,Ohio,9861453,1558274,95809,240440,11380
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US39,39,Ohio,9861451,1558274,95809,240440,11380
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US39,39,Ohio,9859346,1561798,96002,242246,11508
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US39,39,Ohio,9849962,1571475,97140,249747,11732
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US39,39,Ohio,9840464,1581085,98109,257584,12032
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US40,40,Oklahoma,134491,8155,19094,2160,923
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US40,40,Oklahoma,134491,8155,19094,2160,923
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US40,40,Oklahoma,135311,8234,19227,2186,941
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US40,40,Oklahoma,140028,8522,19958,2273,967
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US40,40,Oklahoma,145210,8767,20429,2333,997
